pid|did|type|rid|declared|result|elected|created_at|updated_at
"1"|"okhaldhunga"|provincial|"1.1"|"0"|"[{""party"":""CPNUS"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":14642},{""party"":""NC"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":18586},{""party"":""CPNMC"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":6880},{""party"":""CPNUML"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":22039}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"1"|"okhaldhunga"|provincial|"1.2"|"0"|"[{""party"":""CPNUML"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":21184},{""party"":""O"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":17571},{""party"":""NC"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":27908},{""party"":""CPNMC"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":29464}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"1"|"khotang"|provincial|"1.1"|"0"|"[{""party"":""NC"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":3685},{""party"":""CPNUS"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":15321},{""party"":""CPNUML"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":25107},{""party"":""CPNMC"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":9328}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"1"|"khotang"|provincial|"1.2"|"0"|"[{""party"":""O"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":28670},{""party"":""CPNUML"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":7396},{""party"":""NC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":29457},{""party"":""CPNUS"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":13596}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"1"|"solukhumbu"|provincial|"1.1"|"0"|"[{""party"":""NC"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":2330},{""party"":""CPNMC"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":14679},{""party"":""O"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":1304},{""party"":""CPNUS"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":19464}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"1"|"solukhumbu"|provincial|"1.2"|"0"|"[{""party"":""CPNMC"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":14368},{""party"":""O"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":13656},{""party"":""CPNUS"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":28367},{""party"":""CPNUML"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":5327}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"1"|"udayapur"|provincial|"1.1"|"0"|"[{""party"":""CPNUML"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":29072},{""party"":""NC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":19517},{""party"":""CPNUS"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":15755},{""party"":""CPNMC"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":11140}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"1"|"udayapur"|provincial|"1.2"|"0"|"[{""party"":""O"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":27402},{""party"":""CPNUML"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":8648},{""party"":""NC"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":2631},{""party"":""CPNMC"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":13559}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"1"|"udayapur"|provincial|"2.1"|"1"|"[{""party"":""CPNUML"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":22020},{""party"":""CPNMC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":20127},{""party"":""O"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":12728},{""party"":""CPNUS"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":4032}]"|"{""party"":""CPNUML"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":22020}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"1"|"udayapur"|provincial|"2.2"|"0"|"[{""party"":""CPNMC"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":10952},{""party"":""NC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":10111},{""party"":""O"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":10557},{""party"":""CPNUML"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":1924}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"saptari"|provincial|"1.1"|"0"|"[{""party"":""NC"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":13796},{""party"":""CPNUML"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":4313},{""party"":""O"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":26246},{""party"":""CPNUS"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":17164}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"saptari"|provincial|"1.2"|"0"|"[{""party"":""CPNUS"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":9028},{""party"":""CPNMC"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":5037},{""party"":""NC"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":8166},{""party"":""CPNUML"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":29373}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"saptari"|provincial|"2.1"|"1"|"[{""party"":""CPNUS"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":29938},{""party"":""CPNMC"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":28562},{""party"":""CPNUML"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":7606},{""party"":""O"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":3760}]"|"{""party"":""CPNUS"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":29938}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"saptari"|provincial|"2.2"|"0"|"[{""party"":""CPNUML"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":8550},{""party"":""CPNUS"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":12340},{""party"":""NC"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":18047},{""party"":""O"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":23990}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"saptari"|provincial|"3.1"|"0"|"[{""party"":""CPNUS"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":24421},{""party"":""CPNMC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":21571},{""party"":""NC"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":11795},{""party"":""O"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":25306}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"saptari"|provincial|"3.2"|"0"|"[{""party"":""CPNMC"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":16367},{""party"":""CPNUS"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":4735},{""party"":""NC"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":10255},{""party"":""O"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":5068}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"saptari"|provincial|"4.1"|"0"|"[{""party"":""CPNMC"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":3965},{""party"":""NC"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":29697},{""party"":""CPNUS"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":28356},{""party"":""CPNUML"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":23761}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"saptari"|provincial|"4.2"|"0"|"[{""party"":""NC"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":10867},{""party"":""CPNUS"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":9543},{""party"":""CPNUML"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":2791},{""party"":""CPNMC"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":29332}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"siraha"|provincial|"1.1"|"0"|"[{""party"":""CPNMC"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":10475},{""party"":""NC"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":11629},{""party"":""CPNUML"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":13999},{""party"":""O"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":5893}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"siraha"|provincial|"1.2"|"0"|"[{""party"":""CPNMC"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":25524},{""party"":""CPNUML"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":3920},{""party"":""O"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":7104},{""party"":""CPNUS"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":22049}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"siraha"|provincial|"2.1"|"1"|"[{""party"":""NC"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":24395},{""party"":""CPNMC"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":14003},{""party"":""O"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":11483},{""party"":""CPNUML"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":3722}]"|"{""party"":""NC"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":24395}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"siraha"|provincial|"2.2"|"0"|"[{""party"":""CPNMC"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":23407},{""party"":""CPNUS"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":28431},{""party"":""NC"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":734},{""party"":""O"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":24062}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"siraha"|provincial|"3.1"|"0"|"[{""party"":""CPNMC"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":27932},{""party"":""NC"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":4385},{""party"":""O"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":6795},{""party"":""CPNUS"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":24339}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"siraha"|provincial|"3.2"|"0"|"[{""party"":""CPNMC"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":16144},{""party"":""CPNUML"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":12548},{""party"":""O"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":23670},{""party"":""CPNUS"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":7459}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"siraha"|provincial|"4.1"|"0"|"[{""party"":""CPNMC"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":24001},{""party"":""O"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":16469},{""party"":""CPNUS"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":20903},{""party"":""CPNUML"",""name_np"":""केपी ओली"",""name_en"":""KP Oli"",""vote"":11631}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"siraha"|provincial|"4.2"|"0"|"[{""party"":""O"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":22449},{""party"":""CPNUS"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":10902},{""party"":""CPNUML"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":25122},{""party"":""NC"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":14026}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"dhanusa"|provincial|"1.1"|"0"|"[{""party"":""O"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":4751},{""party"":""CPNUML"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":11377},{""party"":""CPNMC"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":3877},{""party"":""NC"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":27398}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"dhanusa"|provincial|"1.2"|"0"|"[{""party"":""CPNUML"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":24363},{""party"":""O"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":28284},{""party"":""CPNMC"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":7561},{""party"":""CPNUS"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":6636}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"dhanusa"|provincial|"2.1"|"1"|"[{""party"":""CPNUML"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":25967},{""party"":""NC"",""name_np"":""हिमिला यामी"",""name_en"":""Hisila Yami"",""vote"":23162},{""party"":""CPNUS"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":18598},{""party"":""CPNMC"",""name_np"":""बाबुरल भट्टराई"",""name_en"":""Baburam Bhattara"",""vote"":13087}]"|"{""party"":""CPNUML"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":25967}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"dhanusa"|provincial|"2.2"|"0"|"[{""party"":""CPNUS"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":10896},{""party"":""CPNUML"",""name_np"":""गगन थापा"",""name_en"":""Gagan Thapa"",""vote"":11499},{""party"":""NC"",""name_np"":""शेरबहादुर देउवा"",""name_en"":""Sher Bahadur Deuba"",""vote"":7371},{""party"":""CPNMC"",""name_np"":""सागर ढकाल"",""name_en"":""Sagar Dhakal"",""vote"":13307}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"dhanusa"|provincial|"3.1"|"0"|"[{""party"":""CPNUML"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":16669},{""party"":""NC"",""name_np"":""रवि लामिछाने"",""name_en"":""Rabi Lamichhane"",""vote"":14800},{""party"":""CPNUS"",""name_np"":""जलनाथ खनाल"",""name_en"":""Jhalanath Khanal"",""vote"":6150},{""party"":""CPNMC"",""name_np"":""माधव कुमार नेपाल"",""name_en"":""Madhab Kumar Nepal"",""vote"":21977}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
"2"|"dhanusa"|provincial|"3.2"|"0"|"[{""party"":""CPNUS"",""name_np"":""योगेश भट्टराई"",""name_en"":""Yogesh Bhattarai"",""vote"":24676},{""party"":""CPNUML"",""name_np"":""विश्वप्रकाश सुवेदी"",""name_en"":""Bishwa Prakash Subedi"",""vote"":15062},{""party"":""NC"",""name_np"":""पुष्पकमल दाहाल"",""name_en"":""Pushpakamal Dahal"",""vote"":26982},{""party"":""CPNMC"",""name_np"":""राजेन्द्र लिङ्देन"",""name_en"":""Ranjendra Lingden"",""vote"":29342}]"|"{}"|"2022-09-10 15:27:19"|"2022-09-10 15:27:19"
